year_month,region,かずら橋,まちの市場,龍双ヶ滝,ツリーピクニックアドベンチャーいけだ,能面美術館,森林與河川散步道,越前そばの里,タケフナイフビレッジ,岡太神社・大瀧神社,越前和紙の里,御誕生寺,小次郎公園,万葉の里 味真野苑（ミズバショウ・フジ・スイレン・ハギ）,呼鳥門,紫式部公園,味真野苑,花筐公園,紙文化博物館,万葉の里,青葉山ハーバルビレッジ,若狭和田ビーチ,中山寺,若狭たかはま エルどらんど,UMIKARA,青葉山,花はす公園,道の駅「河野」,今庄宿,道の駅「南えちぜん山海里」,道の駅「若狭おばま」,若狭おばま,蘇洞門,若狭塗箸施設,羽賀寺,若狭歴史博物館,小浜市水産食品センター（若狭小浜お魚センター）,神宮寺,若狭フィッシャーマンズワーフ,多田寺,明通寺,阿納海水浴場,三丁町,国分寺,若狹小濱魚市,鵜之瀬公園,松永六感藤屋,田烏梯田,Fukui Prefectural Wakasa History Museum,きのこの森,エルガイアおおい,福井県こども家族館,道の駅「名田庄」,道の駅「うみんぴあ大飯」,赤礁崎オートキャンプ場,ホテルうみんぴあ,東尋坊,Fukui Prefectural Green Center,福井県児童科学館,Angel Land Fukui,三国湊町散策,三国湊,芝政ワールド,丸岡城,ゆりの里公園ユリーム春江,ふれあいパーク三里浜(道の駅「みくに」),瀧谷寺,休暇村越前三国オートキャンプ場,浜地海水浴場,越前松島水族館,三国サンセットビーチ,三國神社,雄島,Brief Message from the Heart Museum,越前海岸,あさくら水の駅,足羽山公園,福福館,健康の森温泉,セーレンプラネット,越前水仙の里温泉波の華,越廼海水浴場,ガラガラ山キャンプ場,大安禅寺,安田かまぼこ道場,コスモス広苑,鷹巣海水浴場,養浩館庭園,グリフィス記念館,一乗谷朝倉氏遺跡,足羽川桜並木,福井駅,越前水仙の里公園,北の庄城址,柴田公園,永平寺,福井城跡,福井神社,福井市美術館,福井縣立歷史博物館,兔越民家園,佐佳枝廼社,柴田神社,福井市立鄉土歷史博物館,片町和濱町,宮下大波斯菊公苑,福井市中央公園,道の駅「越前おおの荒島の郷」,越前おおの荒島の郷,九頭竜湖,六呂師高原,道の駅｢九頭竜｣,九頭竜,九頭竜スキー場,宝慶寺,越前大野城,福井和泉スキー場,道の駅「九頭竜・和泉ふれあい会館」,刈込池,重右衛門,越前大野冬物語,酵素風呂,恐竜博物館・かつやま恐竜の森,恐竜博物館,道の駅「恐竜渓谷かつやま」,恐竜渓谷かつやま,スキージャム勝山,越前大仏,勝山城博物館,野外恐竜博物館,はたや記念館 ゆめおーれ勝山,かつやまディノパーク,白山平泉寺歴史探遊館 まほろば,平泉寺白山神社,日本海さかな街,氣比神宮,金崎宮,敦賀赤レンガ倉庫,あっとほうむ,気比の松原,松原海水浴場,小牧かまぼこ,敦賀鉄道資料館（旧敦賀港駅舎）,金ヶ崎城跡,Port of Humanity Tsuruga Museum,Mizu Island,西福寺,敦賀駅,紙人偶資料館,大本山永平寺,道の駅「禅の里」,禅の里,永平寺温泉「禅の里」,永平寺温泉,西山動物園,めがねミュージアム,道の駅「西山公園」,越前漆之鄉會館,越前陶芸村,越前岬,道の駅「パークイン丹生ヶ丘」,越前がにミュージアム,道の駅「越前」,劔神社,道の駅「三方五湖」,若狭三方縄文博物館,熊川宿,福井県年縞博物館,福井県海浜自然センター,道の駅「若狭熊川宿」,Asoboya 趣遊,あわら温泉「芦湯」,藤野厳九郎記念館,あわら温泉屋台村「湯けむり横丁」,ファーマーズマーケットきららの丘,あわら温泉街,吉崎御坊跡,金津創作の森,北潟湖,Sentopia 蘆原,Kitagatakohan Koen Cycling Park,Echizen-Kaga Boundary Centre,湯けむり横丁,Kirara-no-oka,北潟湖畔公園,水晶浜海水浴場,五湖の駅,若狭海遊バザール千鳥苑 若狭美浜 海の駅,レインボーライン,三方五湖
2023-06,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,0.0,0.0,0.0,0.0,0.0,112.0,22.0,0.0,0.0,0.0,0.0,0.0,88.0,46.0,0.0,149.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,0.0,0.0,0.0,0.0,0.0,446.0,23.0,0.0,0.0,0.0,0.0,0.0,229.0,127.0,0.0,163.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,0.0,0.0,0.0,0.0,0.0,256.0,24.0,0.0,0.0,0.0,0.0,9.0,279.0,103.0,0.0,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,0.0,0.0,0.0,0.0,0.0,51.0,20.0,0.0,0.0,0.0,0.0,11.0,122.0,21.0,0.0,142.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,134.0,34.0,0.0,172.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,87.0,32.0,0.0,109.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0,0.0,87.0,0.0,0.0,0.0,105.0,21.0,0.0,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,106.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,0.0,0.0,0.0,0.0,0.0,200.0,12.0,0.0,114.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,0.0,0.0,0.0,0.0,0.0,64.0,33.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,0.0,0.0,0.0,0.0,0.0,56.0,23.0,0.0,0.0,0.0,0.0,0.0,128.0,10.0,0.0,137.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,0.0,0.0,0.0,0.0,0.0,154.0,24.0,0.0,0.0,0.0,0.0,0.0,151.0,42.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,0.0,0.0,0.0,0.0,0.0,250.0,21.0,0.0,0.0,0.0,0.0,0.0,235.0,63.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,0.0,0.0,0.0,0.0,0.0,237.0,22.0,0.0,0.0,0.0,0.0,0.0,287.0,80.0,0.0,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09,坂井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,0.0,0.0,0.0,0.0,0.0,79.0,27.0,0.0,0.0,0.0,0.0,0.0,197.0,10.0,0.0,134.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,8.0,12.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,34.0,0.0,0.0,0.0,59.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,12.0,31.0,0.0,13.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,141.0,0.0,0.0,6.0,256.0,0.0,43.0,137.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,2.0,45.0,23.0,21.0,0.0,0.0,295.0,51.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,174.0,0.0,0.0,4.0,345.0,0.0,59.0,167.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,2.0,30.0,0.0,20.0,0.0,17.0,94.0,0.0,0.0,0.0,0.0,0.0,16.0,126.0,0.0,119.0,0.0,0.0,0.0,252.0,0.0,39.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,0.0,39.0,0.0,14.0,0.0,121.0,238.0,0.0,0.0,0.0,64.0,0.0,0.0,162.0,0.0,173.0,0.0,0.0,0.0,323.0,0.0,49.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,33.0,15.0,29.0,0.0,34.0,134.0,0.0,0.0,0.0,31.0,0.0,0.0,156.0,0.0,182.0,0.0,0.0,0.0,327.0,0.0,40.0,68.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,60.0,0.0,0.0,0.0,225.0,0.0,153.0,0.0,0.0,2.0,287.0,0.0,37.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,0.0,51.0,14.0,0.0,0.0,0.0,171.0,0.0,0.0,96.0,0.0,55.0,0.0,364.0,0.0,193.0,0.0,0.0,4.0,375.0,2.0,60.0,141.0,0.0,0.0,31.0,66.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,97.0,41.0,0.0,0.0,0.0,65.0,0.0,179.0,0.0,138.0,0.0,0.0,3.0,279.0,0.0,41.0,29.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,39.0,19.0,14.0,0.0,0.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,134.0,0.0,0.0,0.0,222.0,0.0,42.0,0.0,32.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,44.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,183.0,0.0,0.0,0.0,343.0,0.0,104.0,24.0,0.0,0.0,44.0,151.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,106.0,0.0,139.0,0.0,0.0,2.0,249.0,0.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,7.0,42.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,2.0,161.0,0.0,0.0,5.0,236.0,0.0,49.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,5.0,49.0,21.0,14.0,0.0,0.0,282.0,109.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,201.0,0.0,0.0,3.0,344.0,0.0,57.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,142.0,54.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,132.0,0.0,0.0,3.0,250.0,0.0,39.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,4.0,35.0,17.0,0.0,0.0,0.0,126.0,109.0,0.0,0.0,16.0,52.0,0.0,179.0,0.0,139.0,1.0,0.0,2.0,242.0,0.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,3.0,44.0,18.0,0.0,0.0,15.0,135.0,43.0,41.0,0.0,87.0,0.0,0.0,210.0,0.0,196.0,0.0,0.0,0.0,304.0,0.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,2.0,38.0,20.0,15.0,0.0,21.0,215.0,0.0,0.0,0.0,47.0,0.0,0.0,225.0,0.0,182.0,0.0,0.0,2.0,279.0,0.0,47.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,2.0,37.0,18.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,163.0,0.0,0.0,0.0,260.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,5.0,46.0,0.0,20.0,0.0,0.0,110.0,0.0,0.0,237.0,0.0,16.0,0.0,212.0,0.0,203.0,0.0,0.0,3.0,352.0,0.0,49.0,37.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,179.0,0.0,166.0,0.0,0.0,0.0,279.0,0.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,103.0,0.0,195.0,0.0,0.0,3.0,295.0,0.0,96.0,0.0,0.0,0.0,55.0,149.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,128.0,0.0,0.0,0.0,236.0,0.0,58.0,30.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,182.0,0.0,0.0,0.0,220.0,0.0,40.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,3.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,286.0,1.0,366.0,0.0,0.0,2.0,340.0,0.0,56.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,2.0,36.0,24.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,18.0,0.0,193.0,0.0,209.0,0.0,0.0,6.0,307.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05,福井市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,133.0,0.0,174.0,0.0,0.0,0.0,270.0,0.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
